date,Temperature,Humidity,CO2,Occupancy
2/5/2015 21:16,20.89,20,468.5,0
2/5/2015 21:16,20.89,20,467.3333333,0
2/5/2015 21:17,20.89,20,467,0
2/5/2015 21:19,20.89,20,464,0
2/5/2015 21:20,20.89,20,462,0
2/5/2015 21:21,20.89,20,466,0
2/5/2015 21:22,20.89,20,465.5,0
2/5/2015 21:23,20.79,20,464,0
2/5/2015 21:23,20.89,20,469.6666667,0
2/5/2015 21:24,20.89,20.1,469.5,0
2/5/2015 21:26,20.89,20.1,472,0
2/5/2015 21:27,20.89,20.1,464.5,0
2/5/2015 21:28,20.89,20.1,467,0
2/5/2015 21:29,20.89,20.1,467,0
2/5/2015 21:29,20.89,20.1,462,0
2/5/2015 21:30,20.89,20.15,464.5,0
2/5/2015 21:32,20.79,20.05,460,0
2/5/2015 21:33,20.89,20.2,457,0
2/5/2015 21:34,20.79,20.1,461,0
2/5/2015 21:35,20.79,20.1,462,0
2/5/2015 21:36,20.79,20.15,463.5,0
2/5/2015 21:36,20.79,20.2,461.5,0
2/5/2015 21:38,20.79,20.2,461.5,0
2/5/2015 21:39,20.79,20.2,458,0
2/5/2015 21:40,20.79,20.2,460,0
2/5/2015 21:40,20.79,20.245,460,0
2/5/2015 21:42,20.79,20.29,460.5,0
2/5/2015 21:42,20.745,20.29,460,0
2/5/2015 21:43,20.79,20.29,457,0
2/5/2015 21:45,20.745,20.34,460.5,0
2/5/2015 21:46,20.7,20.39,461,0
2/5/2015 21:47,20.745,20.39,458.5,0
2/5/2015 21:48,20.7,20.39,461.3333333,0
2/5/2015 21:49,20.7,20.39,457.5,0
2/5/2015 21:49,20.7,20.39,455,0
2/5/2015 21:51,20.7,20.445,461.5,0
2/5/2015 21:52,20.7,20.445,461,0
2/5/2015 21:53,20.7,20.5,460.5,0
2/5/2015 21:53,20.7,20.5,461,0
2/5/2015 21:55,20.7,20.55,459.5,0
2/5/2015 21:55,20.7,20.6,463,0
2/5/2015 21:56,20.7,20.6,463.5,0
2/5/2015 21:58,20.7,20.6,463,0
2/5/2015 21:59,20.7,20.6,464,0
2/5/2015 22:00,20.7,20.6,462.5,0
2/5/2015 22:01,20.7,20.6,457.6666667,0
2/5/2015 22:01,20.63333333,20.63333333,460,0
2/5/2015 22:02,20.7,20.7,460,0
2/5/2015 22:04,20.65,20.65,458.5,0
2/5/2015 22:05,20.6,20.6,461,0
2/5/2015 22:06,20.65,20.65,460,0
2/5/2015 22:07,20.6,20.6,454,0
2/5/2015 22:08,20.6,20.7,451.3333333,0
2/5/2015 22:08,20.6,20.7,457,0
2/5/2015 22:09,20.6,20.7,454.5,0
2/5/2015 22:11,20.6,20.7,460,0
2/5/2015 22:12,20.6,20.745,458.5,0
2/5/2015 22:13,20.6,20.745,453.5,0
2/5/2015 22:14,20.6,20.79,457,0
2/5/2015 22:14,20.55,20.79,450.5,0
2/5/2015 22:15,20.6,20.79,454.5,0
2/5/2015 22:17,20.6,20.79,463,0
2/5/2015 22:18,20.6,20.79,459,0
2/5/2015 22:19,20.6,20.84,452.5,0
2/5/2015 22:20,20.6,20.89,451,0
2/5/2015 22:21,20.55,20.89,446,0
2/5/2015 22:21,20.6,20.84,449.5,0
2/5/2015 22:23,20.55,20.89,449.5,0
2/5/2015 22:24,20.6,20.89,450,0
2/5/2015 22:25,20.6,20.89,453.5,0
2/5/2015 22:25,20.6,20.89,458.5,0
2/5/2015 22:27,20.575,20.9175,459.5,0
2/5/2015 22:27,20.6,20.89,457,0
2/5/2015 22:28,20.5,20.945,458,0
2/5/2015 22:30,20.5,21,453,0
2/5/2015 22:31,20.55,21,450.5,0
2/5/2015 22:32,20.6,21,455,0
2/5/2015 22:33,20.55,21,453,0
2/5/2015 22:34,20.55,21,454.5,0
2/5/2015 22:34,20.5,21,455,0
2/5/2015 22:36,20.6,21,452,0
2/5/2015 22:37,20.56666667,21.03333333,456,0
2/5/2015 22:38,20.55,21.05,454,0
2/5/2015 22:38,20.5,21.1,453,0
2/5/2015 22:40,20.55,21.1,460.5,0
2/5/2015 22:40,20.6,21.1,455,0
2/5/2015 22:41,20.5,21.1,452,0
2/5/2015 22:43,20.55,21.1,453,0
2/5/2015 22:44,20.55,21.1,454,0
2/5/2015 22:45,20.5,21.1,454.5,0
2/5/2015 22:46,20.5,21.1,455,0
2/5/2015 22:46,20.5,21.1,454,0
2/5/2015 22:47,20.55,21.1,454,0
2/5/2015 22:49,20.5,21.1,447,0
2/5/2015 22:50,20.5,21.1,454,0
2/5/2015 22:51,20.53333333,21.2,455.6666667,0
2/5/2015 22:52,20.5,21.2,456,0
2/5/2015 22:53,20.5,21.2,453,0
2/5/2015 22:53,20.5,21.2,452,0
2/5/2015 22:54,20.5,21.2,446,0
2/5/2015 22:56,20.5,21.2,452.3333333,0
2/5/2015 22:57,20.5,21.245,451,0
2/5/2015 22:58,20.5,21.2,449,0
2/5/2015 22:59,20.5,21.2,447,0
2/5/2015 22:59,20.5,21.245,450,0
2/5/2015 23:00,20.5,21.29,449,0
2/5/2015 23:02,20.5,21.26,448.3333333,0
2/5/2015 23:03,20.5,21.2675,443.75,0
2/5/2015 23:04,20.5,21.29,442.5,0
2/5/2015 23:05,20.5,21.29,444.5,0
2/5/2015 23:06,20.5,21.29,446.25,0
2/5/2015 23:06,20.5,21.29,448,0
2/5/2015 23:08,20.5,21.29,451,0
2/5/2015 23:09,20.5,21.29,452.3333333,0
2/5/2015 23:10,20.5,21.29,447,0
2/5/2015 23:10,20.445,21.29,446.5,0
2/5/2015 23:12,20.5,21.29,442,0
2/5/2015 23:12,20.5,21.29,452,0
2/5/2015 23:13,20.39,21.29,450,0
2/5/2015 23:15,20.445,21.29,443.5,0
2/5/2015 23:16,20.39,21.29,443,0
2/5/2015 23:17,20.42666667,21.29,450,0
2/5/2015 23:18,20.39,21.29,445.6666667,0
2/5/2015 23:19,20.39,21.29,443.6666667,0
2/5/2015 23:19,20.39,21.29,445.3333333,0
2/5/2015 23:21,20.39,21.29,449,0
2/5/2015 23:22,20.39,21.29,444.5,0
2/5/2015 23:23,20.39,21.29,445.5,0
2/5/2015 23:23,20.39,21.29,447,0
2/5/2015 23:25,20.39,21.29,446.5,0
2/5/2015 23:25,20.39,21.29,451,0
2/5/2015 23:26,20.39,21.29,448,0
2/5/2015 23:28,20.39,21.29,450,0
2/5/2015 23:29,20.39,21.29,442.6666667,0
2/5/2015 23:30,20.39,21.29,445,0
2/5/2015 23:31,20.39,21.29,444.5,0
2/5/2015 23:31,20.35666667,21.29,441.6666667,0
2/5/2015 23:32,20.35666667,21.29,442.3333333,0
2/5/2015 23:34,20.39,21.29,441,0
2/5/2015 23:35,20.29,21.29,440.5,0
2/5/2015 23:36,20.39,21.29,447,0
2/5/2015 23:37,20.34,21.29,439.5,0
2/5/2015 23:38,20.29,21.29,444,0
2/5/2015 23:38,20.29,21.29,445.5,0
2/5/2015 23:39,20.29,21.29,446.6666667,0
2/5/2015 23:41,20.32333333,21.29,444.3333333,0
2/5/2015 23:42,20.29,21.29,446.5,0
2/5/2015 23:43,20.32333333,21.29,449.3333333,0
2/5/2015 23:44,20.29,21.29,445,0
2/5/2015 23:44,20.29,21.29,447,0
2/5/2015 23:45,20.29,21.29,443.5,0
2/5/2015 23:47,20.29,21.29,447,0
2/5/2015 23:48,20.29,21.29,445,0
2/5/2015 23:49,20.29,21.29,443,0
2/5/2015 23:50,20.29,21.29,446,0
2/5/2015 23:51,20.245,21.245,438,0
2/5/2015 23:51,20.29,21.29,435.3333333,0
2/5/2015 23:53,20.29,21.29,443,0
2/5/2015 23:54,20.29,21.29,441,0
2/5/2015 23:55,20.29,21.29,439.5,0
2/5/2015 23:55,20.2225,21.2225,445,0
2/5/2015 23:57,20.2,21.2,442.5,0
2/5/2015 23:57,20.2,21.2,443.5,0
2/5/2015 23:58,20.2,21.2,444,0
2/6/2015 0:00,20.2,21.29,438,0
2/6/2015 0:01,20.2,21.2,439,0
2/6/2015 0:02,20.2,21.29,441.5,0
2/6/2015 0:03,20.2,21.29,444,0
2/6/2015 0:04,20.2,21.29,446.5,0
2/6/2015 0:04,20.2,21.29,446,0
2/6/2015 0:06,20.2,21.29,447,0
2/6/2015 0:07,20.2,21.29,447,0
2/6/2015 0:08,20.2,21.29,446.3333333,0
2/6/2015 0:08,20.2,21.29,445.75,0
2/6/2015 0:10,20.2,21.29,445,0
2/6/2015 0:10,20.2,21.29,444.5,0
2/6/2015 0:11,20.16666667,21.23,446.3333333,0
2/6/2015 0:13,20.15,21.245,446.5,0
2/6/2015 0:14,20.2,21.29,448,0
2/6/2015 0:15,20.15,21.245,450,0
2/6/2015 0:16,20.15,21.29,452,0
2/6/2015 0:16,20.2,21.2,449,0
2/6/2015 0:17,20.15,21.2,446.5,0
2/6/2015 0:19,20.2,21.2,446.5,0
2/6/2015 0:20,20.15,21.2,448.5,0
2/6/2015 0:21,20.1,21.2,446,0
2/6/2015 0:22,20.2,21.2,446,0
2/6/2015 0:23,20.1,21.2,441,0
2/6/2015 0:23,20.1,21.2,443,0
2/6/2015 0:24,20.1,21.2,444.3333333,0
2/6/2015 0:26,20.1,21,444,0
2/6/2015 0:27,20.1,21.1,443,0
2/6/2015 0:28,20.1,21.1,444,0
2/6/2015 0:29,20.1,21.1,447.5,0
2/6/2015 0:29,20.1,21.1,443,0
2/6/2015 0:30,20.1,21.06666667,442.3333333,0
2/6/2015 0:32,20.1,21.06666667,444.6666667,0
2/6/2015 0:33,20.1,21,444.5,0
2/6/2015 0:34,20.1,21,445.3333333,0
2/6/2015 0:35,20.1,21,446.5,0
2/6/2015 0:36,20.1,21,445,0
2/6/2015 0:36,20.1,21,442,0
2/6/2015 0:38,20.16666667,21,439,0
2/6/2015 0:39,20.2,21,441,0
2/6/2015 0:40,20.2,20.96333333,445.6666667,0
2/6/2015 0:40,20.2,20.89,446,0
2/6/2015 0:42,20.2,20.85666667,443.6666667,0
2/6/2015 0:42,20.2,20.89,439,0
2/6/2015 0:43,20.2,20.79,441,0
2/6/2015 0:45,20.2,20.79,442,0
2/6/2015 0:46,20.2,20.745,443.5,0
2/6/2015 0:47,20.245,20.84,443,0
2/6/2015 0:48,20.245,20.84,442,0
2/6/2015 0:49,20.29,20.89,443,0
2/6/2015 0:49,20.29,20.89,444,0
2/6/2015 0:51,20.29,20.79,443,0
2/6/2015 0:52,20.29,20.79,442,0
2/6/2015 0:53,20.29,20.79,443,0
2/6/2015 0:53,20.29,20.79,441,0
2/6/2015 0:55,20.29,20.79,446.3333333,0
2/6/2015 0:55,20.29,20.7,446,0
2/6/2015 0:56,20.29,20.7,439,0
2/6/2015 0:58,20.35666667,20.7,444.3333333,0
2/6/2015 0:59,20.29,20.65,446,0
2/6/2015 1:00,20.29,20.7,442,0
2/6/2015 1:01,20.29,20.7,441.5,0
2/6/2015 1:01,20.29,20.7,440.5,0
2/6/2015 1:02,20.29,20.7,443.5,0
2/6/2015 1:04,20.29,20.7,440.5,0
2/6/2015 1:05,20.29,20.7,437.5,0
2/6/2015 1:06,20.29,20.7,438,0
2/6/2015 1:07,20.29,20.7,443,0
2/6/2015 1:08,20.26,20.7,443,0
2/6/2015 1:08,20.29,20.7,436.3333333,0
2/6/2015 1:09,20.29,20.76,438.3333333,0
2/6/2015 1:11,20.29,20.7,437,0
2/6/2015 1:12,20.29,20.7,439,0
2/6/2015 1:13,20.245,20.7,436,0
2/6/2015 1:14,20.29,20.7,432.5,0
2/6/2015 1:14,20.23,20.63333333,435,0
2/6/2015 1:15,20.245,20.65,442,0
2/6/2015 1:17,20.2,20.6,444.5,0
2/6/2015 1:18,20.29,20.7,447,0
2/6/2015 1:19,20.2,20.6,446,0
2/6/2015 1:20,20.23,20.56666667,442.3333333,0
2/6/2015 1:21,20.245,20.55,440,0
2/6/2015 1:21,20.29,20.6,440,0
2/6/2015 1:23,20.26,20.49666667,439.6666667,0
2/6/2015 1:24,20.29,20.5,442,0
2/6/2015 1:25,20.29,20.55,441,0
2/6/2015 1:25,20.29,20.6,441,0
2/6/2015 1:27,20.29,20.5,441.75,0
2/6/2015 1:27,20.32333333,20.5,442,0
2/6/2015 1:28,20.39,20.445,443,0
2/6/2015 1:30,20.39,20.39,443,0
2/6/2015 1:31,20.39,20.29,440,0
2/6/2015 1:32,20.39,20.2,441,0
2/6/2015 1:33,20.39,20.2,439,0
2/6/2015 1:34,20.39,20.2,436,0
2/6/2015 1:34,20.39,20.1,433.5,0
2/6/2015 1:36,20.39,20.1,435,0
2/6/2015 1:37,20.39,20.05,434,0
2/6/2015 1:38,20.34,20.05,438.5,0
2/6/2015 1:38,20.39,20.05,440,0
2/6/2015 1:40,20.39,20,439,0
2/6/2015 1:40,20.39,20,440.5,0
2/6/2015 1:41,20.39,20,433,0
2/6/2015 1:43,20.39,19.945,436.5,0
2/6/2015 1:44,20.5,19.89,438,0
2/6/2015 1:45,20.42666667,19.92666667,438,0
2/6/2015 1:46,20.5,19.89,441,0
2/6/2015 1:46,20.5,19.89,434,0
2/6/2015 1:47,20.5,19.89,439.5,0
2/6/2015 1:49,20.5,19.89,438,0
2/6/2015 1:50,20.5,19.89,435.5,0
2/6/2015 1:51,20.5,19.89,436,0
2/6/2015 1:52,20.5,19.89,439.5,0
2/6/2015 1:53,20.5,19.89,439.5,0
2/6/2015 1:53,20.5,19.89,438.5,0
2/6/2015 1:54,20.5,19.89,435,0
2/6/2015 1:56,20.5,19.745,435,0
2/6/2015 1:57,20.5,19.79,436,0
2/6/2015 1:58,20.55,19.84,433,0
2/6/2015 1:59,20.5,19.79,433.6666667,0
2/6/2015 1:59,20.5,19.745,431.5,0
2/6/2015 2:00,20.5,19.65,436.5,0
2/6/2015 2:02,20.5,19.7,437,0
2/6/2015 2:03,20.6,19.6,435,0
2/6/2015 2:04,20.5,19.745,437,0
2/6/2015 2:05,20.6,19.6,433,0
2/6/2015 2:06,20.5,19.65,431.5,0
2/6/2015 2:06,20.5,19.65,432,0
2/6/2015 2:08,20.55,19.65,429,0
2/6/2015 2:09,20.55,19.6,430,0
2/6/2015 2:10,20.5,19.6,430.5,0
2/6/2015 2:10,20.55,19.6,433,0
2/6/2015 2:12,20.6,19.6,436,0
2/6/2015 2:12,20.6,19.53,435,0
2/6/2015 2:13,20.6,19.445,434,0
2/6/2015 2:15,20.5,19.55,434,0
2/6/2015 2:16,20.5,19.6,435,0
2/6/2015 2:17,20.6,19.6,438,0
2/6/2015 2:18,20.6,19.5,440,0
2/6/2015 2:19,20.56666667,19.53333333,436.6666667,0
2/6/2015 2:19,20.56666667,19.5,437.6666667,0
2/6/2015 2:21,20.56666667,19.5,437,0
2/6/2015 2:22,20.6,19.5,433,0
2/6/2015 2:23,20.6,19.445,435.5,0
2/6/2015 2:23,20.6,19.5,435,0
2/6/2015 2:25,20.6,19.5,437,0
2/6/2015 2:25,20.6,19.34,436,0
2/6/2015 2:26,20.5,19.34,438,0
2/6/2015 2:28,20.6,19.5,440,0
2/6/2015 2:29,20.55,19.445,438.5,0
2/6/2015 2:30,20.55,19.39,436,0
2/6/2015 2:31,20.6,19.34,433,0
2/6/2015 2:31,20.5,19.39,432.5,0
2/6/2015 2:32,20.5,19.39,434.5,0
2/6/2015 2:34,20.55,19.29,433.5,0
2/6/2015 2:35,20.6,19.39,433.5,0
2/6/2015 2:36,20.6,19.295,434.5,0
2/6/2015 2:37,20.6,19.29,434,0
2/6/2015 2:38,20.6,19.29,435,0
2/6/2015 2:38,20.5,19.34,431,0
2/6/2015 2:39,20.5,19.29,431.5,0
2/6/2015 2:41,20.46333333,19.22666667,432.6666667,0
2/6/2015 2:42,20.5,19.39,436,0
2/6/2015 2:43,20.5,19.39,436,0
2/6/2015 2:44,20.5,19.245,441.5,0
2/6/2015 2:44,20.5,19.2,434,0
2/6/2015 2:45,20.39,19.29,433.5,0
2/6/2015 2:47,20.42666667,19.29,429.3333333,0
2/6/2015 2:48,20.5,19.29,434.5,0
2/6/2015 2:49,20.5,19.2,433.5,0
2/6/2015 2:50,20.5,19.15,435.5,0
2/6/2015 2:51,20.445,19.05,435,0
2/6/2015 2:51,20.39,19.16666667,434,0
2/6/2015 2:53,20.39,19.245,430.5,0
2/6/2015 2:54,20.39,19.2,426,0
2/6/2015 2:55,20.5,19.2,429,0
2/6/2015 2:55,20.5,19.2,435.5,0
2/6/2015 2:57,20.5,19.2,433.5,0
2/6/2015 2:57,20.5,19.2,427.5,0
2/6/2015 2:58,20.53333333,19.16666667,429.6666667,0
2/6/2015 3:00,20.525,19.175,433,0
2/6/2015 3:01,20.5,19.1,432.5,0
2/6/2015 3:02,20.5,19.1,431,0
2/6/2015 3:03,20.53333333,19.1,433.3333333,0
2/6/2015 3:04,20.5,19.1,433,0
2/6/2015 3:04,20.5,19.1,434,0
2/6/2015 3:06,20.5,19.1,437,0
2/6/2015 3:07,20.5,19.1,437,0
2/6/2015 3:08,20.5,19.1,439,0
2/6/2015 3:08,20.53333333,18.96333333,432.3333333,0
2/6/2015 3:10,20.525,19.075,432,0
2/6/2015 3:10,20.5,19.05,429.5,0
2/6/2015 3:11,20.5,19.1,436.5,0
2/6/2015 3:13,20.53333333,19,432.6666667,0
2/6/2015 3:14,20.55,19,430,0
2/6/2015 3:15,20.5,18.945,425,0
2/6/2015 3:16,20.55,19,425.5,0
2/6/2015 3:16,20.55,19,434,0
2/6/2015 3:17,20.5,19,433,0
2/6/2015 3:19,20.5,19,433,0
2/6/2015 3:20,20.6,18.96333333,433.5,0
2/6/2015 3:21,20.5,19,426,0
2/6/2015 3:22,20.53333333,18.96333333,426.3333333,0
2/6/2015 3:23,20.53333333,18.92666667,430,0
2/6/2015 3:23,20.6,18.945,436,0
2/6/2015 3:24,20.6,19,437.5,0
2/6/2015 3:26,20.5,19,433.5,0
2/6/2015 3:27,20.55,18.945,432.5,0
2/6/2015 3:28,20.55,18.945,430,0
2/6/2015 3:29,20.5,19,433,0
2/6/2015 3:29,20.6,19,439,0
2/6/2015 3:30,20.5,18.89,429.5,0
2/6/2015 3:32,20.55,19,431,0
2/6/2015 3:33,20.6,19,433,0
2/6/2015 3:34,20.55,19,434,0
2/6/2015 3:35,20.55,18.89,434.5,0
2/6/2015 3:36,20.5,18.945,435.5,0
2/6/2015 3:36,20.5,18.84,434.5,0
2/6/2015 3:38,20.5,18.89,433.5,0
2/6/2015 3:39,20.5,19,433,0
2/6/2015 3:40,20.5,19,433.5,0
2/6/2015 3:40,20.5,19,434.5,0
2/6/2015 3:42,20.5,19,438,0
2/6/2015 3:42,20.5,18.945,437,0
2/6/2015 3:43,20.445,18.945,435,0
2/6/2015 3:45,20.5,19,434,0
2/6/2015 3:46,20.5,18.895,434.5,0
2/6/2015 3:47,20.5,18.89,431,0
2/6/2015 3:48,20.5,19,433.5,0
2/6/2015 3:49,20.42666667,18.89,431.6666667,0
2/6/2015 3:49,20.39,18.82333333,428.6666667,0
2/6/2015 3:51,20.39,18.79,429.5,0
2/6/2015 3:52,20.39,18.92666667,434.3333333,0
2/6/2015 3:53,20.39,18.84,430,0
2/6/2015 3:53,20.39,18.7,430,0
2/6/2015 3:55,20.39,18.89,424,0
2/6/2015 3:55,20.39,18.92666667,427.3333333,0
2/6/2015 3:56,20.39,18.82333333,430,0
2/6/2015 3:58,20.39,18.79,431,0
2/6/2015 3:59,20.39,18.79,433.5,0
2/6/2015 4:00,20.445,18.79,430,0
2/6/2015 4:01,20.445,18.79,434,0
2/6/2015 4:01,20.5,18.79,434,0
2/6/2015 4:02,20.5,18.79,435.5,0
2/6/2015 4:04,20.5,18.79,436.3333333,0
2/6/2015 4:05,20.5,18.745,434.5,0
2/6/2015 4:06,20.5,18.745,434,0
2/6/2015 4:07,20.5,18.7,434,0
2/6/2015 4:08,20.5,18.79,435,0
2/6/2015 4:08,20.5,18.79,430.5,0
2/6/2015 4:09,20.5,18.7,436,0
2/6/2015 4:11,20.39,18.66666667,431.6666667,0
2/6/2015 4:12,20.39,18.76,428.6666667,0
2/6/2015 4:13,20.39,18.7675,431,0
2/6/2015 4:14,20.39,18.7225,434.5,0
2/6/2015 4:14,20.39,18.7,434.5,0
2/6/2015 4:15,20.39,18.7,429.5,0
2/6/2015 4:17,20.39,18.745,432,0
2/6/2015 4:18,20.39,18.7,435.5,0
2/6/2015 4:19,20.39,18.6,436,0
2/6/2015 4:20,20.39,18.745,430,0
2/6/2015 4:21,20.39,18.76,434,0
2/6/2015 4:21,20.39,18.745,435,0
2/6/2015 4:23,20.39,18.7,434.5,0
2/6/2015 4:24,20.39,18.7,427.5,0
2/6/2015 4:25,20.39,18.7,433.3333333,0
2/6/2015 4:25,20.5,18.745,433,0
2/6/2015 4:27,20.39,18.7,438,0
2/6/2015 4:27,20.445,18.7,434,0
2/6/2015 4:28,20.46333333,18.73,432.6666667,0
2/6/2015 4:30,20.5,18.7,435,0
2/6/2015 4:31,20.445,18.7,433.5,0
2/6/2015 4:32,20.39,18.6,432,0
2/6/2015 4:33,20.39,18.7,434,0
2/6/2015 4:34,20.39,18.7,439,0
2/6/2015 4:34,20.39,18.7,434,0
2/6/2015 4:36,20.445,18.7,430,0
2/6/2015 4:37,20.445,18.7,435,0
2/6/2015 4:38,20.5,18.7,437.5,0
2/6/2015 4:38,20.5,18.7,434,0
2/6/2015 4:40,20.445,18.7,436,0
2/6/2015 4:40,20.445,18.7,432.5,0
2/6/2015 4:41,20.46333333,18.7,429.5,0
2/6/2015 4:43,20.39,18.7,430,0
2/6/2015 4:44,20.5,18.7,436,0
2/6/2015 4:45,20.5,18.745,436.5,0
2/6/2015 4:46,20.46333333,18.66666667,439.3333333,0
2/6/2015 4:46,20.39,18.6,435,0
2/6/2015 4:47,20.39,18.6,432,0
2/6/2015 4:49,20.39,18.65,431,0
2/6/2015 4:50,20.39,18.7,425.5,0
2/6/2015 4:51,20.39,18.7,429,0
2/6/2015 4:52,20.39,18.7,431.5,0
2/6/2015 4:53,20.39,18.6,435,0
2/6/2015 4:53,20.39,18.7,428,0
2/6/2015 4:54,20.39,18.7,431.5,0
2/6/2015 4:56,20.39,18.7,432.5,0
2/6/2015 4:57,20.445,18.7,434.5,0
2/6/2015 4:58,20.39,18.7,429,0
2/6/2015 4:59,20.39,18.66666667,428.6666667,0
2/6/2015 4:59,20.39,18.7,432,0
2/6/2015 5:00,20.39,18.7,430,0
2/6/2015 5:02,20.39,18.7,431,0
2/6/2015 5:03,20.445,18.6,431.5,0
2/6/2015 5:04,20.39,18.7,433,0
2/6/2015 5:05,20.39,18.7,437.5,0
2/6/2015 5:06,20.39,18.7,434,0
2/6/2015 5:06,20.39,18.7,432,0
2/6/2015 5:08,20.39,18.65,433,0
2/6/2015 5:09,20.39,18.7,425.5,0
2/6/2015 5:10,20.39,18.7,423,0
2/6/2015 5:10,20.39,18.66666667,430,0
2/6/2015 5:12,20.39,18.6,434,0
2/6/2015 5:12,20.35666667,18.6,428.6666667,0
2/6/2015 5:13,20.29,18.65,427,0
2/6/2015 5:15,20.34,18.7,425.5,0
2/6/2015 5:16,20.34,18.7,433.5,0
2/6/2015 5:17,20.34,18.7,434.5,0
2/6/2015 5:18,20.39,18.7,427,0
2/6/2015 5:19,20.39,18.65,433,0
2/6/2015 5:19,20.34,18.65,433.5,0
2/6/2015 5:21,20.35666667,18.66666667,432.6666667,0
2/6/2015 5:22,20.39,18.7,430,0
2/6/2015 5:23,20.34,18.7,430.5,0
2/6/2015 5:23,20.39,18.7,431,0
2/6/2015 5:25,20.39,18.65,431.3333333,0
2/6/2015 5:25,20.39,18.7,433,0
2/6/2015 5:26,20.39,18.7,432,0
2/6/2015 5:28,20.39,18.7,430,0
2/6/2015 5:29,20.34,18.7,431.5,0
2/6/2015 5:30,20.39,18.7,430.3333333,0
2/6/2015 5:31,20.39,18.7,429,0
2/6/2015 5:31,20.35666667,18.66666667,432.6666667,0
2/6/2015 5:32,20.34,18.6,431.5,0
2/6/2015 5:34,20.29,18.745,428,0
2/6/2015 5:35,20.29,18.745,425.5,0
2/6/2015 5:36,20.29,18.745,430.5,0
2/6/2015 5:37,20.29,18.79,432,0
2/6/2015 5:38,20.29,18.7,433,0
2/6/2015 5:38,20.29,18.745,435.5,0
2/6/2015 5:39,20.29,18.79,431.5,0
2/6/2015 5:41,20.29,18.7675,432.75,0
2/6/2015 5:42,20.29,18.7,437,0
2/6/2015 5:43,20.29,18.7,433.5,0
2/6/2015 5:44,20.29,18.7,434,0
2/6/2015 5:44,20.245,18.695,438.5,0
2/6/2015 5:45,20.29,18.79,436.5,0
2/6/2015 5:47,20.29,18.79,437,0
2/6/2015 5:48,20.29,18.79,436,0
2/6/2015 5:49,20.29,18.79,441,0
2/6/2015 5:50,20.29,18.79,440,0
2/6/2015 5:51,20.29,18.745,437,0
2/6/2015 5:51,20.29,18.79,438.5,0
2/6/2015 5:53,20.29,18.84,433,0
2/6/2015 5:54,20.245,18.795,434,0
2/6/2015 5:55,20.29,18.76,437,0
2/6/2015 5:55,20.29,18.79,435,0
2/6/2015 5:57,20.29,18.79,434,0
2/6/2015 5:57,20.29,18.79,437,0
2/6/2015 5:58,20.29,18.745,434.5,0
2/6/2015 6:00,20.29,18.745,439,0
2/6/2015 6:01,20.29,18.79,433,0
2/6/2015 6:02,20.29,18.7,434,0
2/6/2015 6:03,20.245,18.745,433,0
2/6/2015 6:04,20.245,18.745,432.5,0
2/6/2015 6:04,20.245,18.745,433,0
2/6/2015 6:06,20.2,18.745,433,0
2/6/2015 6:07,20.245,18.84,432,0
2/6/2015 6:08,20.2,18.79,434,0
2/6/2015 6:08,20.29,18.79,433,0
2/6/2015 6:10,20.245,18.745,430.5,0
2/6/2015 6:10,20.29,18.79,433,0
2/6/2015 6:11,20.29,18.745,434,0
2/6/2015 6:13,20.29,18.84,430,0
2/6/2015 6:14,20.29,18.79,431.3333333,0
2/6/2015 6:15,20.29,18.7,439,0
2/6/2015 6:16,20.29,18.79,439,0
2/6/2015 6:16,20.29,18.73,442,0
2/6/2015 6:17,20.2,18.7,432,0
2/6/2015 6:19,20.23,18.73,427.5,0
2/6/2015 6:20,20.29,18.745,433,0
2/6/2015 6:21,20.29,18.6,437,0
2/6/2015 6:22,20.29,18.7,432,0
2/6/2015 6:23,20.2,18.7,426,0
2/6/2015 6:23,20.29,18.7,431,0
2/6/2015 6:24,20.29,18.7,433.3333333,0
2/6/2015 6:26,20.29,18.675,429.25,0
2/6/2015 6:27,20.26,18.63333333,433.3333333,0
2/6/2015 6:28,20.245,18.65,430.5,0
2/6/2015 6:29,20.29,18.7,430,0
2/6/2015 6:29,20.29,18.7,433.5,0
2/6/2015 6:30,20.29,18.6,432.5,0
2/6/2015 6:32,20.29,18.7,432,0
2/6/2015 6:33,20.29,18.7,434,0
2/6/2015 6:34,20.29,18.6,429,0
2/6/2015 6:35,20.29,18.65,438,0
2/6/2015 6:36,20.29,18.7,439,0
2/6/2015 6:36,20.29,18.7,433,0
2/6/2015 6:38,20.29,18.65,433.5,0
2/6/2015 6:39,20.29,18.6,431,0
2/6/2015 6:40,20.32333333,18.56666667,432.6666667,0
2/6/2015 6:40,20.39,18.6,434,0
2/6/2015 6:42,20.39,18.6,434,0
2/6/2015 6:42,20.39,18.6,436.5,0
2/6/2015 6:43,20.39,18.6,432.6666667,0
2/6/2015 6:45,20.39,18.6,429.75,0
2/6/2015 6:46,20.39,18.5,428.5,0
2/6/2015 6:47,20.39,18.6,434,0
2/6/2015 6:48,20.29,18.6,435.5,0
2/6/2015 6:49,20.29,18.39,432,0
2/6/2015 6:49,20.245,18.6,433,0
2/6/2015 6:51,20.29,18.7,434,0
2/6/2015 6:52,20.29,18.65,433.5,0
2/6/2015 6:53,20.2,18.6,432,0
2/6/2015 6:53,20.2,18.6,431,0
2/6/2015 6:55,20.2,18.6,435,0
